2022-01-08 17:42:52,903 | INFO | extract.py | <module> | Start of program.
2022-01-08 17:46:40,429 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:46:40,432 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:46:40,433 | INFO | load.py | update_db | Item no. 133 added to database
2022-01-08 17:46:40,437 | INFO | load.py | update_db | Select query successful
2022-01-08 17:46:40,443 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:46:44,729 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:46:44,733 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:46:44,734 | INFO | load.py | update_db | Item no. 134 added to database
2022-01-08 17:46:44,739 | INFO | load.py | update_db | Select query successful
2022-01-08 17:46:44,746 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:46:48,555 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:46:48,558 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:46:48,559 | INFO | load.py | update_db | Item no. 135 added to database
2022-01-08 17:46:48,563 | INFO | load.py | update_db | Select query successful
2022-01-08 17:46:48,568 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:46:52,309 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:46:52,312 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:46:52,313 | INFO | load.py | update_db | Item no. 136 added to database
2022-01-08 17:46:52,317 | INFO | load.py | update_db | Select query successful
2022-01-08 17:46:52,322 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:46:56,153 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:46:56,156 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:46:56,156 | INFO | load.py | update_db | Item no. 137 added to database
2022-01-08 17:46:56,161 | INFO | load.py | update_db | Select query successful
2022-01-08 17:46:56,166 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:46:59,971 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:46:59,975 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:46:59,976 | INFO | load.py | update_db | Item no. 138 added to database
2022-01-08 17:46:59,981 | INFO | load.py | update_db | Select query successful
2022-01-08 17:46:59,988 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:04,113 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:04,116 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:04,117 | INFO | load.py | update_db | Item no. 139 added to database
2022-01-08 17:47:04,121 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:04,127 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:08,238 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:08,241 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:08,242 | INFO | load.py | update_db | Item no. 140 added to database
2022-01-08 17:47:08,246 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:08,253 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:11,884 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:11,887 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:11,888 | INFO | load.py | update_db | Item no. 141 added to database
2022-01-08 17:47:11,892 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:11,897 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:16,026 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:16,029 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:16,030 | INFO | load.py | update_db | Item no. 142 added to database
2022-01-08 17:47:16,035 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:16,040 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:19,945 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:19,948 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:19,949 | INFO | load.py | update_db | Item no. 143 added to database
2022-01-08 17:47:19,953 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:19,959 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:24,118 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:24,121 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:24,122 | INFO | load.py | update_db | Item no. 144 added to database
2022-01-08 17:47:24,127 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:24,134 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:28,151 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:28,154 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:28,155 | INFO | load.py | update_db | Item no. 145 added to database
2022-01-08 17:47:28,159 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:28,165 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:32,082 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:32,085 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:32,086 | INFO | load.py | update_db | Item no. 146 added to database
2022-01-08 17:47:32,090 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:32,096 | INFO | imdb_api.py | get_genre | Searching name: Family Guy
2022-01-08 17:47:36,846 | INFO | imdb_api.py | get_genre | Title: The Sopranos
2022-01-08 17:47:36,849 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:36,850 | INFO | load.py | update_db | Item no. 147 added to database
2022-01-08 17:47:36,854 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:36,860 | INFO | imdb_api.py | get_genre | Searching name: Family Guy
2022-01-08 17:47:41,244 | INFO | imdb_api.py | get_genre | Title: The Sopranos
2022-01-08 17:47:41,247 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:41,248 | INFO | load.py | update_db | Item no. 148 added to database
2022-01-08 17:47:41,252 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:41,258 | INFO | imdb_api.py | get_genre | Searching name: Family Guy
2022-01-08 17:47:45,686 | INFO | imdb_api.py | get_genre | Title: The Sopranos
2022-01-08 17:47:45,690 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:45,691 | INFO | load.py | update_db | Item no. 149 added to database
2022-01-08 17:47:45,695 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:45,700 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:50,128 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:50,131 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:50,132 | INFO | load.py | update_db | Item no. 150 added to database
2022-01-08 17:47:50,136 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:50,142 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:54,054 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:54,057 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:54,058 | INFO | load.py | update_db | Item no. 151 added to database
2022-01-08 17:47:54,062 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:54,067 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:47:58,067 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:47:58,070 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:47:58,071 | INFO | load.py | update_db | Item no. 152 added to database
2022-01-08 17:47:58,075 | INFO | load.py | update_db | Select query successful
2022-01-08 17:47:58,081 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:48:02,048 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:48:02,051 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:02,052 | INFO | load.py | update_db | Item no. 153 added to database
2022-01-08 17:48:02,057 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:02,062 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:48:06,088 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:48:06,091 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:06,091 | INFO | load.py | update_db | Item no. 154 added to database
2022-01-08 17:48:06,096 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:06,101 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:48:09,868 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:48:09,871 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:09,872 | INFO | load.py | update_db | Item no. 155 added to database
2022-01-08 17:48:09,876 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:09,882 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:48:13,927 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:48:13,930 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:13,931 | INFO | load.py | update_db | Item no. 156 added to database
2022-01-08 17:48:13,935 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:13,941 | INFO | imdb_api.py | get_genre | Searching name: S.W.A.T.
2022-01-08 17:48:17,997 | INFO | imdb_api.py | get_genre | Title: S.W.A.T.
2022-01-08 17:48:18,000 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:18,001 | INFO | load.py | update_db | Item no. 157 added to database
2022-01-08 17:48:18,005 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:18,011 | INFO | imdb_api.py | get_genre | Searching name: Buster's Mal Heart
2022-01-08 17:48:21,540 | INFO | imdb_api.py | get_genre | Title: Buster's Mal Heart
2022-01-08 17:48:21,544 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:21,545 | INFO | load.py | update_db | Item no. 158 added to database
2022-01-08 17:48:21,549 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:21,554 | INFO | imdb_api.py | get_genre | Searching name: The Harder They Fall
2022-01-08 17:48:26,500 | INFO | imdb_api.py | get_genre | Title: The Harder They Fall
2022-01-08 17:48:26,507 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:26,508 | INFO | load.py | update_db | Item no. 159 added to database
2022-01-08 17:48:26,513 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:26,518 | INFO | imdb_api.py | get_genre | Searching name: Inside Job
2022-01-08 17:48:29,867 | INFO | imdb_api.py | get_genre | Title: Inside Job
2022-01-08 17:48:29,870 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:29,871 | INFO | load.py | update_db | Item no. 160 added to database
2022-01-08 17:48:29,875 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:29,881 | INFO | imdb_api.py | get_genre | Searching name: Inside Job
2022-01-08 17:48:32,982 | INFO | imdb_api.py | get_genre | Title: Inside Job
2022-01-08 17:48:32,985 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:32,986 | INFO | load.py | update_db | Item no. 161 added to database
2022-01-08 17:48:32,990 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:32,996 | INFO | imdb_api.py | get_genre | Searching name: Inside Job
2022-01-08 17:48:35,628 | INFO | imdb_api.py | get_genre | Title: Inside Job
2022-01-08 17:48:35,630 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:35,631 | INFO | load.py | update_db | Item no. 162 added to database
2022-01-08 17:48:35,636 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:35,641 | INFO | imdb_api.py | get_genre | Searching name: Inside Job
2022-01-08 17:48:38,781 | INFO | imdb_api.py | get_genre | Title: Inside Job
2022-01-08 17:48:38,783 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:38,784 | INFO | load.py | update_db | Item no. 163 added to database
2022-01-08 17:48:38,789 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:38,794 | INFO | imdb_api.py | get_genre | Searching name: Inside Job
2022-01-08 17:48:41,942 | INFO | imdb_api.py | get_genre | Title: Inside Job
2022-01-08 17:48:41,945 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:41,946 | INFO | load.py | update_db | Item no. 164 added to database
2022-01-08 17:48:41,951 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:41,956 | INFO | imdb_api.py | get_genre | Searching name: F is for Family
2022-01-08 17:48:46,597 | INFO | imdb_api.py | get_genre | Title: F Is for Family
2022-01-08 17:48:46,600 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:46,601 | INFO | load.py | update_db | Item no. 165 added to database
2022-01-08 17:48:46,605 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:46,611 | INFO | imdb_api.py | get_genre | Searching name: F is for Family
2022-01-08 17:48:49,878 | INFO | imdb_api.py | get_genre | Title: F Is for Family
2022-01-08 17:48:49,881 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:49,882 | INFO | load.py | update_db | Item no. 166 added to database
2022-01-08 17:48:49,887 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:49,892 | INFO | imdb_api.py | get_genre | Searching name: F is for Family
2022-01-08 17:48:53,124 | INFO | imdb_api.py | get_genre | Title: F Is for Family
2022-01-08 17:48:53,127 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:53,128 | INFO | load.py | update_db | Item no. 167 added to database
2022-01-08 17:48:53,132 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:53,137 | INFO | imdb_api.py | get_genre | Searching name: Middleditch & Schwartz
2022-01-08 17:48:56,550 | INFO | imdb_api.py | get_genre | Title: Middleditch & Schwartz
2022-01-08 17:48:56,552 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:56,553 | INFO | load.py | update_db | Item no. 168 added to database
2022-01-08 17:48:56,557 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:56,562 | INFO | imdb_api.py | get_genre | Searching name: F is for Family
2022-01-08 17:48:59,626 | INFO | imdb_api.py | get_genre | Title: F Is for Family
2022-01-08 17:48:59,629 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:48:59,630 | INFO | load.py | update_db | Item no. 169 added to database
2022-01-08 17:48:59,634 | INFO | load.py | update_db | Select query successful
2022-01-08 17:48:59,640 | INFO | imdb_api.py | get_genre | Searching name: F is for Family
2022-01-08 17:49:02,598 | INFO | imdb_api.py | get_genre | Title: F Is for Family
2022-01-08 17:49:02,601 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:02,602 | INFO | load.py | update_db | Item no. 170 added to database
2022-01-08 17:49:02,606 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:02,612 | INFO | imdb_api.py | get_genre | Searching name: Seinfeld
2022-01-08 17:49:07,283 | INFO | imdb_api.py | get_genre | Title: Seinfeld
2022-01-08 17:49:07,286 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:07,287 | INFO | load.py | update_db | Item no. 171 added to database
2022-01-08 17:49:07,291 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:07,297 | INFO | imdb_api.py | get_genre | Searching name: F is for Family
2022-01-08 17:49:10,378 | INFO | imdb_api.py | get_genre | Title: F Is for Family
2022-01-08 17:49:10,381 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:10,382 | INFO | load.py | update_db | Item no. 172 added to database
2022-01-08 17:49:10,386 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:10,392 | INFO | imdb_api.py | get_genre | Searching name: F is for Family
2022-01-08 17:49:13,664 | INFO | imdb_api.py | get_genre | Title: F Is for Family
2022-01-08 17:49:13,667 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:13,668 | INFO | load.py | update_db | Item no. 173 added to database
2022-01-08 17:49:13,672 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:13,678 | INFO | imdb_api.py | get_genre | Searching name: F is for Family
2022-01-08 17:49:17,041 | INFO | imdb_api.py | get_genre | Title: F Is for Family
2022-01-08 17:49:17,044 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:17,045 | INFO | load.py | update_db | Item no. 174 added to database
2022-01-08 17:49:17,050 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:17,055 | INFO | imdb_api.py | get_genre | Searching name: F is for Family
2022-01-08 17:49:20,225 | INFO | imdb_api.py | get_genre | Title: F Is for Family
2022-01-08 17:49:20,228 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:20,228 | INFO | load.py | update_db | Item no. 175 added to database
2022-01-08 17:49:20,233 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:20,238 | INFO | imdb_api.py | get_genre | Searching name: F is for Family
2022-01-08 17:49:23,453 | INFO | imdb_api.py | get_genre | Title: F Is for Family
2022-01-08 17:49:23,457 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:23,458 | INFO | load.py | update_db | Item no. 176 added to database
2022-01-08 17:49:23,463 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:23,468 | INFO | imdb_api.py | get_genre | Searching name: Inside Job
2022-01-08 17:49:26,667 | INFO | imdb_api.py | get_genre | Title: Inside Job
2022-01-08 17:49:26,670 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:26,674 | INFO | load.py | update_db | Item no. 177 added to database
2022-01-08 17:49:26,679 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:26,684 | INFO | imdb_api.py | get_genre | Searching name: Inside Job
2022-01-08 17:49:29,954 | INFO | imdb_api.py | get_genre | Title: Inside Job
2022-01-08 17:49:29,957 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:29,958 | INFO | load.py | update_db | Item no. 178 added to database
2022-01-08 17:49:29,962 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:29,968 | INFO | imdb_api.py | get_genre | Searching name: Inside Job
2022-01-08 17:49:33,022 | INFO | imdb_api.py | get_genre | Title: Inside Job
2022-01-08 17:49:33,025 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:33,026 | INFO | load.py | update_db | Item no. 179 added to database
2022-01-08 17:49:33,030 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:33,036 | INFO | imdb_api.py | get_genre | Searching name: Inside Job
2022-01-08 17:49:36,147 | INFO | imdb_api.py | get_genre | Title: Inside Job
2022-01-08 17:49:36,150 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:36,151 | INFO | load.py | update_db | Item no. 180 added to database
2022-01-08 17:49:36,155 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:36,161 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:49:40,927 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:49:40,930 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:40,931 | INFO | load.py | update_db | Item no. 181 added to database
2022-01-08 17:49:40,936 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:40,941 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:49:45,590 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:49:45,593 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:45,594 | INFO | load.py | update_db | Item no. 182 added to database
2022-01-08 17:49:45,598 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:45,604 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:49:50,141 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:49:50,144 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:50,145 | INFO | load.py | update_db | Item no. 183 added to database
2022-01-08 17:49:50,150 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:50,155 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:49:54,751 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:49:54,754 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:49:54,755 | INFO | load.py | update_db | Item no. 184 added to database
2022-01-08 17:49:54,759 | INFO | load.py | update_db | Select query successful
2022-01-08 17:49:54,765 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:02,601 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:02,604 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:02,605 | INFO | load.py | update_db | Item no. 185 added to database
2022-01-08 17:50:02,609 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:02,615 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:07,261 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:07,264 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:07,265 | INFO | load.py | update_db | Item no. 186 added to database
2022-01-08 17:50:07,269 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:07,274 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:11,943 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:11,946 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:11,947 | INFO | load.py | update_db | Item no. 187 added to database
2022-01-08 17:50:11,952 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:11,957 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:16,539 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:16,542 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:16,543 | INFO | load.py | update_db | Item no. 188 added to database
2022-01-08 17:50:16,547 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:16,553 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:21,250 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:21,253 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:21,254 | INFO | load.py | update_db | Item no. 189 added to database
2022-01-08 17:50:21,258 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:21,264 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:26,056 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:26,059 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:26,060 | INFO | load.py | update_db | Item no. 190 added to database
2022-01-08 17:50:26,064 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:26,070 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:30,697 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:30,700 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:30,701 | INFO | load.py | update_db | Item no. 191 added to database
2022-01-08 17:50:30,705 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:30,711 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:35,749 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:35,758 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:35,759 | INFO | load.py | update_db | Item no. 192 added to database
2022-01-08 17:50:35,764 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:35,769 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:40,510 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:40,513 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:40,514 | INFO | load.py | update_db | Item no. 193 added to database
2022-01-08 17:50:40,518 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:40,524 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:45,392 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:45,395 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:45,396 | INFO | load.py | update_db | Item no. 194 added to database
2022-01-08 17:50:45,401 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:45,406 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:49,746 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:49,749 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:49,750 | INFO | load.py | update_db | Item no. 195 added to database
2022-01-08 17:50:49,755 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:49,760 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:50:54,464 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:50:54,467 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:54,468 | INFO | load.py | update_db | Item no. 196 added to database
2022-01-08 17:50:54,473 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:54,478 | INFO | imdb_api.py | get_genre | Searching name: Family Business
2022-01-08 17:50:59,273 | INFO | imdb_api.py | get_genre | Title: The Partridge Family
2022-01-08 17:50:59,276 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:50:59,277 | INFO | load.py | update_db | Item no. 197 added to database
2022-01-08 17:50:59,281 | INFO | load.py | update_db | Select query successful
2022-01-08 17:50:59,287 | INFO | imdb_api.py | get_genre | Searching name: Family Business
2022-01-08 17:51:02,814 | INFO | imdb_api.py | get_genre | Title: The Partridge Family
2022-01-08 17:51:02,817 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:02,818 | INFO | load.py | update_db | Item no. 198 added to database
2022-01-08 17:51:02,823 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:02,828 | INFO | imdb_api.py | get_genre | Searching name: Family Business
2022-01-08 17:51:06,619 | INFO | imdb_api.py | get_genre | Title: The Partridge Family
2022-01-08 17:51:06,622 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:06,623 | INFO | load.py | update_db | Item no. 199 added to database
2022-01-08 17:51:06,627 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:06,633 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist
2022-01-08 17:51:11,406 | INFO | imdb_api.py | get_genre | Title: The Blacklist
2022-01-08 17:51:11,410 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:11,411 | INFO | load.py | update_db | Item no. 200 added to database
2022-01-08 17:51:11,415 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:11,420 | INFO | imdb_api.py | get_genre | Searching name: The Blacklist: Season 7
2022-01-08 17:51:14,608 | INFO | imdb_api.py | get_genre | Title: Trillion dollar companies and tax season; how the "Black List" shapes Hollywood's big business... and is podcasting coming for radio dollars?
2022-01-08 17:51:14,610 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:14,611 | INFO | load.py | update_db | Item no. 201 added to database
2022-01-08 17:51:14,615 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:14,620 | INFO | imdb_api.py | get_genre | Searching name: Q-Force
2022-01-08 17:51:18,435 | INFO | imdb_api.py | get_genre | Title: Q-Force
2022-01-08 17:51:18,438 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:18,439 | INFO | load.py | update_db | Item no. 202 added to database
2022-01-08 17:51:18,443 | INFO | load.py | update_db | Select query successful
2022-01-08 17:51:18,448 | INFO | imdb_api.py | get_genre | Searching name: Q-Force
2022-01-08 17:51:21,683 | INFO | imdb_api.py | get_genre | Title: Q-Force
2022-01-08 17:51:21,686 | INFO | load.py | update_db | Insert query successful
2022-01-08 17:51:21,687 | INFO | load.py | update_db | Item no. 203 added to database
